,court,court_description,title,full_name,gender,court_abbreviation,religion,party,nominator,race,date_of_birth,date_of_death,term_start,term_end
1472,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,John Marshall Harlan,male,USA,,Republican Party,Rutherford B. Hayes,,1833-06-01T00:00:00Z,1911-10-14T00:00:00Z,1877-11-29T00:00:00Z,1911-10-14T00:00:00Z
1473,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,William Burnham Woods,male,USA,,Republican Party,Rutherford B. Hayes,,1824-08-03T00:00:00Z,1887-05-14T00:00:00Z,1880-12-21T00:00:00Z,1887-05-14T00:00:00Z
1474,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,William Burnham Woods,male,USA,,Democratic Party,Rutherford B. Hayes,,1824-08-03T00:00:00Z,1887-05-14T00:00:00Z,1880-12-21T00:00:00Z,1887-05-14T00:00:00Z
1475,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Stanley Matthews,male,USA,,Republican Party,,,1824-07-21T00:00:00Z,1889-03-22T00:00:00Z,1881-05-12T00:00:00Z,1889-03-22T00:00:00Z
1476,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Horace Gray,male,USA,,Republican Party,,,1828-03-24T00:00:00Z,1902-09-15T00:00:00Z,1881-12-20T00:00:00Z,1902-09-15T00:00:00Z
1477,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Samuel Blatchford,male,USA,,Republican Party,,,1820-03-09T00:00:00Z,1893-07-07T00:00:00Z,1882-03-22T00:00:00Z,1893-07-07T00:00:00Z
1478,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Lucius Q. C. Lamar,male,USA,,Democratic Party,Grover Cleveland,,1825-09-17T00:00:00Z,1893-01-23T00:00:00Z,1888-01-16T00:00:00Z,1893-01-23T00:00:00Z
1479,United States of America,Supreme Court of the United States,Chief Justice of the United States,Melville Fuller,male,USA,Episcopal Church,Democratic Party,,,1833-02-11T00:00:00Z,1910-07-04T00:00:00Z,1888-10-08T00:00:00Z,1910-07-04T00:00:00Z
1480,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,David Josiah Brewer,male,USA,congregational church,Republican Party,Benjamin Harrison,,1837-06-20T00:00:00Z,1910-03-27T00:00:00Z,1889-12-18T00:00:00Z,1910-03-28T00:00:00Z
1481,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Henry Billings Brown,male,USA,congregational church,Republican Party,Benjamin Harrison,,1836-03-02T00:00:00Z,1913-09-04T00:00:00Z,1890-12-29T00:00:00Z,1906-05-28T00:00:00Z
1482,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,"George Shiras, Jr.",male,USA,,Republican Party,,,1832-01-26T00:00:00Z,1924-08-02T00:00:00Z,1892-07-26T00:00:00Z,1903-02-23T00:00:00Z
1483,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,"George Shiras, Jr.",male,USA,,Republican Party,,,1832-01-26T00:00:00Z,1924-09-02T00:00:00Z,1892-07-26T00:00:00Z,1903-02-23T00:00:00Z
1484,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Howell Edmunds Jackson,male,USA,,Democratic Party,,,1832-04-08T00:00:00Z,1895-08-08T00:00:00Z,1893-02-18T00:00:00Z,1895-08-08T00:00:00Z
1485,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Edward Douglass White,male,USA,Catholic Church,Democratic Party,,,1845-11-03T00:00:00Z,1921-05-19T00:00:00Z,1894-02-19T00:00:00Z,1910-12-18T00:00:00Z
1486,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Edward Douglass White,male,USA,Catholicism,Whig Party,Grover Cleveland,,1795-03-03T00:00:00Z,1847-04-18T00:00:00Z,1894-03-12T00:00:00Z,1910-12-18T00:00:00Z
1487,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Rufus W. Peckham,male,USA,,Democratic Party,,,1838-11-08T00:00:00Z,1909-10-24T00:00:00Z,1895-12-09T00:00:00Z,1909-10-24T00:00:00Z
1488,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Joseph McKenna,male,USA,,Republican Party,,,1843-08-10T00:00:00Z,1926-11-21T00:00:00Z,1898-01-21T00:00:00Z,1925-01-05T00:00:00Z
1489,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Oliver Wendell Holmes,male,USA,,Republican Party,,,1841-03-08T00:00:00Z,1935-03-06T00:00:00Z,1902-12-04T00:00:00Z,1932-01-12T00:00:00Z
1490,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,William R. Day,male,USA,Lutheranism,Republican Party,,,1849-04-17T00:00:00Z,1923-07-09T00:00:00Z,1903-03-02T00:00:00Z,1922-11-13T00:00:00Z
1491,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,William Henry Moody,male,USA,,Republican Party,Theodore Roosevelt,,1853-12-23T00:00:00Z,1917-07-02T00:00:00Z,1906-12-12T00:00:00Z,1910-11-20T00:00:00Z
1492,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Horace Harmon Lurton,male,USA,,Democratic Party,,,1844-02-26T00:00:00Z,1914-07-12T00:00:00Z,1909-12-20T00:00:00Z,1914-07-12T00:00:00Z
1493,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Charles Evans Hughes,male,USA,Baptists,Republican Party,William Howard Taft,,1862-04-11T00:00:00Z,1948-08-27T00:00:00Z,1910-10-10T00:00:00Z,1916-06-10T00:00:00Z
1494,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Willis Van Devanter,male,USA,,Republican Party,William Howard Taft,,1859-04-17T00:00:00Z,1941-02-08T00:00:00Z,1910-12-16T00:00:00Z,1937-06-02T00:00:00Z
1495,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Joseph Rucker Lamar,male,USA,,Democratic Party,,,1857-10-14T00:00:00Z,1916-01-02T00:00:00Z,1910-12-17T00:00:00Z,1916-01-02T00:00:00Z
1496,United States of America,Supreme Court of the United States,Chief Justice of the United States,Edward Douglass White,male,USA,Catholic Church,Democratic Party,,,1845-11-03T00:00:00Z,1921-05-19T00:00:00Z,1910-12-19T00:00:00Z,1921-05-19T00:00:00Z
1497,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Mahlon Pitney,male,USA,,Republican Party,William Howard Taft,,1858-02-05T00:00:00Z,1924-12-09T00:00:00Z,1912-03-13T00:00:00Z,1922-12-31T00:00:00Z
1498,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,James Clark McReynolds,male,USA,,Democratic Party,Woodrow Wilson,,1862-02-03T00:00:00Z,1946-08-24T00:00:00Z,1914-08-29T00:00:00Z,1941-01-31T00:00:00Z
1499,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Louis Brandeis,male,USA,Judaism,Democratic Party,Woodrow Wilson,,1856-11-13T00:00:00Z,1941-10-05T00:00:00Z,1916-06-01T00:00:00Z,1939-02-13T00:00:00Z
1500,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,John Hessin Clarke,male,USA,,Democratic Party,,,1857-09-18T00:00:00Z,1945-03-22T00:00:00Z,1916-07-24T00:00:00Z,1922-09-18T00:00:00Z
1501,United States of America,Supreme Court of the United States,Chief Justice of the United States,William Howard Taft,male,USA,Unitarianism,Republican Party,,,1857-09-15T00:00:00Z,1930-03-08T00:00:00Z,1921-07-11T00:00:00Z,1930-02-03T00:00:00Z
1502,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,George Sutherland,male,USA,,Republican Party,Warren G. Harding,,1862-03-25T00:00:00Z,1942-07-18T00:00:00Z,1922-09-05T00:00:00Z,1938-01-17T00:00:00Z
1503,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Pierce Butler,male,USA,,Democratic Party,,,1866-03-17T00:00:00Z,1939-11-16T00:00:00Z,1922-12-21T00:00:00Z,1939-11-16T00:00:00Z
1504,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Edward Terry Sanford,male,USA,,Republican Party,,,1865-07-23T00:00:00Z,1930-03-08T00:00:00Z,1923-01-29T00:00:00Z,1930-03-08T00:00:00Z
1505,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Harlan F. Stone,male,USA,,Republican Party,Calvin Coolidge,,1872-10-11T00:00:00Z,1946-04-22T00:00:00Z,1925-02-05T00:00:00Z,1941-07-03T00:00:00Z
1506,United States of America,Supreme Court of the United States,Chief Justice of the United States,Charles Evans Hughes,male,USA,Baptists,Republican Party,Herbert Hoover,,1862-04-11T00:00:00Z,1948-08-27T00:00:00Z,1930-02-13T00:00:00Z,1941-06-30T00:00:00Z
1507,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Owen Roberts,male,USA,,Republican Party,Herbert Hoover,,1875-05-02T00:00:00Z,1955-05-17T00:00:00Z,1930-05-20T00:00:00Z,1945-07-31T00:00:00Z
1508,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Benjamin N. Cardozo,male,USA,,Democratic Party,Herbert Hoover,,1870-05-24T00:00:00Z,1938-07-09T00:00:00Z,1932-03-02T00:00:00Z,1938-07-09T00:00:00Z
1509,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Hugo Black,male,USA,,Democratic Party,Franklin Delano Roosevelt,,1886-02-27T00:00:00Z,1971-09-25T00:00:00Z,1937-08-18T00:00:00Z,1971-09-17T00:00:00Z
1510,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Stanley Forman Reed,male,USA,,Democratic Party,Franklin Delano Roosevelt,,1884-12-31T00:00:00Z,1980-04-02T00:00:00Z,1938-01-27T00:00:00Z,1957-02-25T00:00:00Z
1511,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Felix Frankfurter,male,USA,,independent politician,Franklin Delano Roosevelt,,1882-11-15T00:00:00Z,1965-02-22T00:00:00Z,1939-01-20T00:00:00Z,1962-08-28T00:00:00Z
1512,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,William O. Douglas,male,USA,Presbyterianism,Democratic Party,Franklin Delano Roosevelt,,1898-10-16T00:00:00Z,1980-01-19T00:00:00Z,1939-04-15T00:00:00Z,1975-11-12T00:00:00Z
1513,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Frank Murphy,male,USA,,Democratic Party,Franklin Delano Roosevelt,,1890-04-13T00:00:00Z,1949-07-19T00:00:00Z,1940-01-18T00:00:00Z,1949-07-19T00:00:00Z
1514,United States of America,Supreme Court of the United States,Chief Justice of the United States,Harlan F. Stone,male,USA,,Republican Party,,,1872-10-11T00:00:00Z,1946-04-22T00:00:00Z,1941-07-03T00:00:00Z,1946-04-22T00:00:00Z
1515,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,James F. Byrnes,male,USA,Episcopal Church,Republican Party,Franklin Delano Roosevelt,,1879-05-02T00:00:00Z,1972-04-09T00:00:00Z,1941-07-08T00:00:00Z,1942-10-03T00:00:00Z
1516,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,James F. Byrnes,male,USA,Episcopal Church,Republican Party,Franklin Delano Roosevelt,,1882-05-02T00:00:00Z,1972-04-09T00:00:00Z,1941-07-08T00:00:00Z,1942-10-03T00:00:00Z
1517,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,James F. Byrnes,male,USA,Episcopal Church,Democratic Party,Franklin Delano Roosevelt,,1879-05-02T00:00:00Z,1972-04-09T00:00:00Z,1941-07-08T00:00:00Z,1942-10-03T00:00:00Z
1518,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,James F. Byrnes,male,USA,Episcopal Church,Democratic Party,Franklin Delano Roosevelt,,1882-05-02T00:00:00Z,1972-04-09T00:00:00Z,1941-07-08T00:00:00Z,1942-10-03T00:00:00Z
1519,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Robert H. Jackson,male,USA,,Democratic Party,Franklin Delano Roosevelt,,1892-02-13T00:00:00Z,1954-10-09T00:00:00Z,1941-07-11T00:00:00Z,1954-10-09T00:00:00Z
1520,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Wiley Blount Rutledge,male,USA,,Democratic Party,,,1894-07-20T00:00:00Z,1949-09-10T00:00:00Z,1943-02-11T00:00:00Z,1949-09-10T00:00:00Z
1521,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Harold Hitz Burton,male,USA,,Republican Party,Harry S Truman,,1888-06-22T00:00:00Z,1964-10-28T00:00:00Z,1945-09-22T00:00:00Z,1958-10-13T00:00:00Z
1522,United States of America,Supreme Court of the United States,Chief Justice of the United States,Fred M. Vinson,male,USA,Methodism,Democratic Party,,,1890-01-22T00:00:00Z,1953-09-08T00:00:00Z,1946-06-21T00:00:00Z,1953-09-08T00:00:00Z
1523,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Thomas Campbell Clark,male,USA,,Democratic Party,Harry S Truman,,1899-09-23T00:00:00Z,1977-06-13T00:00:00Z,1949-08-19T00:00:00Z,1967-06-12T00:00:00Z
1524,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Sherman Minton,male,USA,,Democratic Party,Harry S Truman,,1890-10-20T00:00:00Z,1965-04-09T00:00:00Z,1949-10-05T00:00:00Z,1956-10-15T00:00:00Z
1525,United States of America,Supreme Court of the United States,Chief Justice of the United States,Earl Warren,male,USA,Methodism,Republican Party,,,1891-03-19T00:00:00Z,1974-07-09T00:00:00Z,1953-10-05T00:00:00Z,1969-06-23T00:00:00Z
1526,United States of America,Supreme Court of the United States,Chief Justice of the United States,Earl Warren,male,USA,Methodism,Democratic Party,,,1891-03-19T00:00:00Z,1974-07-09T00:00:00Z,1953-10-05T00:00:00Z,1969-06-23T00:00:00Z
1527,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,John Marshall Harlan II,male,USA,Episcopal Church,Republican Party,,,1899-05-20T00:00:00Z,1971-12-29T00:00:00Z,1955-03-17T00:00:00Z,1971-09-23T00:00:00Z
1528,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,William J. Brennan,male,USA,,Democratic Party,Dwight D. Eisenhower,,1906-04-25T00:00:00Z,1997-07-24T00:00:00Z,1956-10-15T00:00:00Z,1990-07-20T00:00:00Z
1529,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Charles Evans Whittaker,male,USA,,Republican Party,Dwight D. Eisenhower,,1901-02-22T00:00:00Z,1973-11-26T00:00:00Z,1957-03-22T00:00:00Z,1962-03-31T00:00:00Z
1530,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Potter Stewart,male,USA,Episcopal Church,Republican Party,,,1915-01-23T00:00:00Z,1985-12-07T00:00:00Z,1958-10-14T00:00:00Z,1981-07-03T00:00:00Z
1531,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Byron White,male,USA,,Democratic Party,John F. Kennedy,,1917-06-08T00:00:00Z,2002-04-15T00:00:00Z,1962-04-16T00:00:00Z,1993-06-28T00:00:00Z
1532,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Arthur Goldberg,male,USA,,Democratic Party,John F. Kennedy,,1908-08-08T00:00:00Z,1990-01-18T00:00:00Z,1962-09-28T00:00:00Z,1965-07-26T00:00:00Z
1533,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Arthur Goldberg,male,USA,,Democratic Party,John F. Kennedy,,1908-08-08T00:00:00Z,1990-01-19T00:00:00Z,1962-09-28T00:00:00Z,1965-07-26T00:00:00Z
1534,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Abe Fortas,male,USA,,Democratic Party,,,1910-06-19T00:00:00Z,1982-04-05T00:00:00Z,1965-10-04T00:00:00Z,1969-05-14T00:00:00Z
1535,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Thurgood Marshall,male,USA,,Democratic Party,Lyndon B. Johnson,African Americans,1908-07-02T00:00:00Z,1993-01-24T00:00:00Z,1967-10-02T00:00:00Z,1991-10-01T00:00:00Z
1536,United States of America,Supreme Court of the United States,Chief Justice of the United States,Warren E. Burger,male,USA,,Republican Party,Richard Nixon,,1907-09-17T00:00:00Z,1995-06-25T00:00:00Z,1969-06-23T00:00:00Z,1986-09-26T00:00:00Z
1537,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Harry Blackmun,male,USA,Methodism,Republican Party,Richard Nixon,,1908-11-12T00:00:00Z,1999-03-04T00:00:00Z,1970-05-14T00:00:00Z,1994-08-03T00:00:00Z
1538,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,Harry Blackmun,male,USA,Methodism,Republican Party,Richard Nixon,,1908-11-12T00:00:00Z,1999-03-04T00:00:00Z,1970-06-09T00:00:00Z,1994-08-03T00:00:00Z
1539,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,William Rehnquist,male,USA,Lutheranism,Republican Party,Richard Nixon,,1924-10-01T00:00:00Z,2005-09-03T00:00:00Z,1972-01-07T00:00:00Z,1986-09-26T00:00:00Z
1540,United States of America,Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,"Lewis F. Powell, Jr.",male,USA,,Democratic Party,Richard Nixon,,1907-09-19T00:00:00Z,1998-08-25T00:00:00Z,1972-01-07T00:00:00Z,1987-06-26T00:00:00Z
